store,websites,sku,mpn,name,price,msrp,height,weight,width,color,categories,finish,image,depth,length,measurements,ebay_title,inside_dimensions,product_collection,extension,volts,btu,number_of_body_sprays,number_of_handles,handshower_included,ada_compliant,gallons_per_flush,bowl_depth,bowl_sizes,lever_placement,installation_type,mirror_included,magnifying,frame,mirror_height,number_of_shelves,number_of_holes,breaker,hp_pump,water_capacity,water_depth,drain_placement,number_of_jets,shape,bed_size,number_type,seat_height,seat_width,fabric_content_leather_grade,faucet_holes,faucet_included,basin_shape,sink_material,sink_color,shelf_included,number_of_basins,number_of_doors,number_of_drawers,number_of_sinks,sink_gauge,sink_type,blower_type,energy_star_compliant,max_cfm,mounting_type,timer,threshold,door_type,frame_type,glass_type,drain_included,sink_included,lead_compliant,spout_height,spout_reach,valve_type,bulb_type,shade_material,safety_rating,light_direction,number_of_lights,wattage,description_import,bullet_1,bullet_2,bullet_3,bullet_4,bullet_5,bullet_6,bullet_7,bullet_8,bullet_9,bullet_10,care_instructions,number_of_chairs_stools,assembly_required,manual,specs,base_material,top_material,vanity_top_included,vanity_base_width,warranty,warranty_link,care_link,material,style,ships_within,upc,url_key,meta_title,meta_description,description,short_description,status,visibility,tax_class_id,type,attribute_set,manufacturer,qty,_media_attribute_id,_media_image,thumbnail,small_image,_media_lable,_media_position,_media_is_disabled,options_container,is_in_stock,amconf_simple_price,has_options,color1,size,associated,config_attributes
admin,base,TOV-TOV-63805,TOV-63805,TOV Furniture Williamsburg Linen Bed,559.2,1200,,127.87,,,Furniture/Bedroom Furniture/Beds,,/TOV-63805-Beige-FL.jpg,,,,TOV Furniture Williamsburg Linen Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Williamsburg Linen Bed,TOV Furniture Williamsburg Linen Bed,TOV Furniture Williamsburg Linen Bed,"<p>Fashionable and luxuriously crafted tufted beds will never go out of style - they evoke feelings of comfort and warmth when needed the most: at bedtime! The luxuriously modern Williamsburg bed features a winged headboard with silver nail head trim and button tufting. Black wooden legs with non-marking feet complete the practical design. Available in full, queen and king sizes, and comes in either beige or grey linen.</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Beige linen blend upholstery</p><p>Stylish design</p><p>Black stained legs</p><p>Bed available in Full, Queen or King sizes</p><p>No box spring required</p><p>Assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p><p><p>Full: 64.6''W x 83.5''D x 54''H <br /> Full Headboad: 64.6''W x 4''D x 53.9''H <br /> Full Rails: 76''W x 3''D x 9.8''H <br /> Full Footboard: 60.62''W x 3.15''D x 11.8''H <br /> Full Slats: 54""W x 75""H</p><p>Queen: 70.9''W x 88.6''D x 54''H <br /> Queen Headboad: 70.9''W x 11''D x 53.9''H <br /> Queen: Rails: 81.5''W x 3.5''D x 9.8''H <br /> Queen: Footboard: 66.9''W x 3.5''D x 11.8''H</p><p>King: 86.6''W x 88.6''D x 54''H <br /> King Headboad: 86.6''W x 11''D x 53.9''H<br /> King Rails: 81.5''W x 3.5''D x 9.8''H<br /> King Footboard: 82.6''W x 3.5''D x 11.8''H</p></p>",TOV Furniture Williamsburg Linen Bed,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-63805-Beige-FL.jpg,/TOV-63805-Beige-FL.jpg,/TOV-63805-Beige-FL.jpg,TOV Furniture Williamsburg Linen Bed,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-63805-Beige-FL,TOV-TOV-63805-Grey-QN,TOV-TOV-63805-Grey-FL,TOV-TOV-63805-Beige-KG,TOV-TOV-63805-Grey-KG,TOV-TOV-63805-Beige-QN","color1,size"
admin,base,TOV-TOV-TRI,TOV-TRI,TOV Furniture Tribeca Linen Chair,500.6,1250,,43,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-TRIBECA-ALL-3.jpg,,,26.8&#34;W x 31.1&#34;D x 46.4&#34;H,TOV Furniture Tribeca Linen Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Velvet,,10 Business Days,,TOV Furniture Tribeca Linen Chair,TOV Furniture Tribeca Linen Chair,TOV Furniture Tribeca Linen Chair,"<p>Accent your room with these ultra chic, modern chairs, or upgrade your dining room to compliment your creative spirit. The Tribeca chair is available in grey or blue velvet, or beige linen with silver nailheads and black wood legs.</p><p>Seat Dimensions: 20.5"" W x 20.5"" D x 19"" H, Arm Height: 25""</p><p>Leg Material: Wood</p><p>Hand-applied silver nail head trim</p><p>Blue velvet fabric</p><p>Can be used as a dining or accent chair</p><p>Available in 3 color options</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>May be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Tribeca Linen Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-TRIBECA-ALL-3.jpg,/TOV-TRIBECA-ALL-3.jpg,/TOV-TRIBECA-ALL-3.jpg,TOV Furniture Tribeca Linen Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-TRI-NV,TOV-TOV-TRI-BL,TOV-TOV-TRI-GV",color1
admin,base,TOV-TOV-D25-Leather,TOV-D25-Leather,TOV Furniture Glamour Leather Dining Chair (Set of 2),735,850,,43.5,,,Furniture/Dining Room Furniture/Dining Room Chairs,,/TOV-D25-Leather.jpg,,,20.9&#34;W x 25.6&#34;D 41&#34;H,TOV Furniture Glamour Leather Dining Chair (Set of 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,,TOV Furniture Glamour Leather Dining Chair (Set of 2),TOV Furniture Glamour Leather Dining Chair (Set of 2),TOV Furniture Glamour Leather Dining Chair (Set of 2),"<p>In its thin lined wooden frame, the Glamour dining chair is utterly unique, generating an appeal to all who behold it. Synthesizing design and the  quality important in dining areas, its tufted backing and hand-applied nail heads mesh well with the four color options in Blue, Grey, Black,and Silver.</p><p>Seat Dimensions: 21 W x 19 D x 20 H</p><p>Leg Material: Birch</p><p>Handmade by skilled furniture craftsman</p><p>8 Way hand tied seat adds extra comfort</p><p>Solid wood frame</p><p>Hand-applied nail head trim</p><p>White birchwood legs</p><p>Sold 2 per carton</p><p>Ships assembled</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Glamour Leather Dining Chair (Set of 2),Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-D25-Leather.jpg,/TOV-D25-Leather.jpg,/TOV-D25-Leather.jpg,TOV Furniture Glamour Leather Dining Chair (Set of 2),1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-D25,TOV-TOV-D25L18",color1
admin,base,TOV-TOV-A2,TOV-A2,TOV Furniture Lily Linen Chair,454,695,,27.3,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-A2.jpg,,,26.4&#34;W x 26&#34;D x 27.75&#34;H,TOV Furniture Lily Linen Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Lily Linen Chair,TOV Furniture Lily Linen Chair,TOV Furniture Lily Linen Chair,<p>Victorian meets traditional in this distinctive chair. A perfect arch and tufted interior make this chair a sure enhancement to any room. Available multiple color and fabric options.</p><p>Seat Dimensions: 22.85 W x 19.15 D x 16.2 H</p><p>Leg Material: Cucurbit</p><p>Handmade by skilled furniture craftsman</p><p>Gracefull design</p><p>Hand-applied nail head trim</p><p>Solid wood frame</p><p>Tufted seat and back</p><p>Castor front legs</p><p>High density foam cushion</p><p>Kiln dried wood</p><p>Spot clean only</p><p>Ships assembled</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>,TOV Furniture Lily Linen Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-A2.jpg,/TOV-A2.jpg,/TOV-A2.jpg,TOV Furniture Lily Linen Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-A2G,TOV-TOV-A2B",color1
admin,base,TOV-TOV-C1,TOV-C1,TOV Furniture Felicity Linen Chair,477,799,,40.5,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-C1.jpg,,,27.95&#34;W x 34.5&#34;D x 32.7&#34;H,TOV Furniture Felicity Linen Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Felicity Linen Chair,TOV Furniture Felicity Linen Chair,TOV Furniture Felicity Linen Chair,"<p>As the name implies, the Felicity chair imbibes the room with a light feeling of comfort and style. Copper hand-applied nail heads add a unique look only enhanced by the double barreled oak legs.</p><p>Seat Dimensions: 19.5 W x 21.5 D x 17.15 H, Arm Height: 23.65</p><p>Leg Material: Cucurbit</p><p>Handmade by skilled furniture craftsman</p><p>Over 450 hand-applied nail heads per chair</p><p>Solid wood frame</p><p>High density foam cushion</p><p>Castor front legs</p><p>Kiln dried wood</p><p>Spot clean only</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Felicity Linen Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-C1.jpg,/TOV-C1.jpg,/TOV-C1.jpg,TOV Furniture Felicity Linen Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-C17,TOV-TOV-C17LB,TOV-TOV-C17B",color1
admin,base,TOV-TOV-A4,TOV-A4,TOV Furniture Sullivan Linen Chair,596,770,,32.8,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-A42.jpg,,,28.54&#34;W x 31&#34;D x 33.85&#34;H,TOV Furniture Sullivan Linen Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Sullivan Linen Chair,TOV Furniture Sullivan Linen Chair,TOV Furniture Sullivan Linen Chair,"<p>The chic look of the Sullivan chair adds a beautiful and sophisticated look to any room. The sharp curves add class and vibrancy, complemented by the fresh linen fabric and sleek wooden legs.</p><p>Seat Dimensions: 23.85 W x 22 D x 17.75 H, Arm Height: 18.5</p><p>Leg Material: Beech</p><p>Handmade by skilled furniture craftsman</p><p>Wood frame</p><p>Conocal beechwood legs</p><p>Removeable seat cushion</p><p>Ships assembled</p><p>Spot clean only</p><p>Kiln dried wood</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Sullivan Linen Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-A42.jpg,/TOV-A42.jpg,/TOV-A42.jpg,TOV Furniture Sullivan Linen Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-A42,TOV-TOV-A42G",color1
admin,base,TOV-TOV-A40,TOV-A40,TOV Furniture Mercer Club Chair,484,799,,36.5,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-A40.jpg,,,26.2&#34;W x 28.75&#34;D x 29&#34;,TOV Furniture Mercer Club Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,,TOV Furniture Mercer Club Chair,TOV Furniture Mercer Club Chair,TOV Furniture Mercer Club Chair,"<p>The Mercer club chair is enveloped with smooth bonded leather and adorned with silver hand-applied nail heads. The curved lines and carved wooden legs exude elegance and make this chair perfect for any setting!</p><p>Seat Dimensions: 18 W x 20.5 D x 18.7 H, Arm Height: 23.85</p><p>Leg Material: Cucurbit</p><p>Handmade by skilled furniture craftsman</p><p>Over 1,000 hand-applied bronze nail heads per chair</p><p>Solid wood frame</p><p>Removable seat cushion</p><p>High density foam cushion</p><p>Castor front legs</p><p>Kiln dried wood</p><p>Ships assembled</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Mercer Club Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-A40.jpg,/TOV-A40.jpg,/TOV-A40.jpg,TOV Furniture Mercer Club Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-A40L,TOV-TOV-A40L3",color1
admin,base,TOV-TOV-63801-2,TOV-63801-2,TOV Furniture Camden Linen Loveseat,602.1,1549,,101,,,Furniture/Living Room Furniture/Sofas & Loveseats/Loveseats,,/TOV-63801-2-Beige.jpg,,,64.6&#39;&#39;W x 37.4&#39;&#39;D x 34.6&#39;&#39;H,TOV Furniture Camden Linen Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Camden Linen Loveseat,TOV Furniture Camden Linen Loveseat,TOV Furniture Camden Linen Loveseat,"<p>Traditional comfort meets modern style. The Camden loveseat was designed to optimize comfort: a high backrest, comfortable cushioning and suitable seat height maximize relaxation. A solid birch frame, foam cushioning and beige linen upholstery set the stage for contemporary style. Featuring bronze hand-applied nail heads and black wooden legs with non-marking feet. All cushions are removable and repositionable for utmost comfort.</p><p>Seat Dimensions: 51.2"" W x 23"" D x 19.95"" H</p><p>Leg Material: Birch</p><p>Hand-applied copper nail head trim</p><p>Beige linen blend upholstery</p><p>Includes 2 matching pillows</p><p>Removable seat and back cushions</p><p>Stylish design</p><p>Black stained legs</p><p>Kiln dried wood</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Camden Linen Loveseat,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-63801-2-Beige.jpg,/TOV-63801-2-Beige.jpg,/TOV-63801-2-Beige.jpg,TOV Furniture Camden Linen Loveseat,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-63801-2-Beige,TOV-TOV-63801-2-Grey",color1
admin,base,TOV-TOV-ZOE,TOV-ZOE,TOV Furniture Zoe Leather Chair,1054.1,2100,,110.2,,,Furniture/Living Room Furniture/Sofas & Loveseats/Sofas,,/TOV-ZOE-CBL.jpg,,,85&#34;W x 33&#34;D x 32.3&#34;H,TOV Furniture Zoe Leather Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,,TOV Furniture Zoe Leather Chair,TOV Furniture Zoe Leather Chair,TOV Furniture Zoe Leather Chair,"<p>Sharp design and neutral colors create a sofa sure to add a futuristic and fashionable element to your space. The Zoe Sofa is available in Cream and Grey Bonded Leather.</p><p>Seat Dimensions: 72.4"" W x 22"" D x 18.9"" H</p><p>Leg Material: Birch</p><p>Contemporary design</p><p>Tufted seat back</p><p>Includes accent pillows</p><p>Removable seat cushion</p><p>Soft bonded leather</p><p>Black stained legs</p><p>Available in grey and cream</p><p>Kiln dried wood</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>May be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Zoe Leather Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-ZOE-CBL.jpg,/TOV-ZOE-CBL.jpg,/TOV-ZOE-CBL.jpg,TOV Furniture Zoe Leather Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-ZOE-CBL,TOV-TOV-ZOE-GBL",color1
admin,base,TOV-TOV-A38,TOV-A38,TOV Furniture Clyde Linen Chair,351.99,649,,30.5,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-A38-G-9.jpg,,,26&#34;W x 28&#34;D x 31.5&#34;H,TOV Furniture Clyde Linen Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Clyde Linen Chair,TOV Furniture Clyde Linen Chair,TOV Furniture Clyde Linen Chair,"<p>Our Clyde chair has a clean Mid-Century aesthetic while the small scale button tufting adds a pop of personality. Perched on solid wood legs, this chair is a true classic and is a fashionable addition to living rooms, bedrooms and entryways.</p><p>Seat Dimensions: 18.5"" W x 21.3"" D x 18.9"" H, Arm Height: 23""</p><p>Leg Material: Beech</p><p>Handcrafted for perfection</p><p>Solid beech wood frames</p><p>Button tufted back</p><p>Removable seat cushion</p><p>Ships assembled</p><p>Spot clean only</p><p>Brown conical stained legs</p><p>Foam cushioning is CA117 fire retardant</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Clyde Linen Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-A38-G-9.jpg,/TOV-A38-G-9.jpg,/TOV-A38-G-9.jpg,TOV Furniture Clyde Linen Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-A38-G,TOV-TOV-A38-B,TOV-TOV-A38-P",color1
admin,base,TOV-TOV-A42L,TOV-A42L,TOV Furniture Carlyle Leather Chair,477,795,,36.9,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-A42L.jpg,,,29&#34;W x 32.9&#34;D x 36.25&#34;H,TOV Furniture Carlyle Leather Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,,TOV Furniture Carlyle Leather Chair,TOV Furniture Carlyle Leather Chair,TOV Furniture Carlyle Leather Chair,"<p>A magnificent design, the Carlyle Chair astounds all who observe its curved arms and sharp look. Enveloped in a smooth leather, it is available in Indigo and Desert Grey colors which only enhance this chairs fashionable appeal.</p><p>Seat Dimensions: 20.1 W x 23.65 D x 18.5 H, Arm Height: 26</p><p>Leg Material: Birch</p><p>Handmade by skilled furniture craftsman</p><p>Graceful curved design</p><p>Wood frame</p><p>Removable seat cushion</p><p>Kiln dried wood</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Carlyle Leather Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-A42L.jpg,/TOV-A42L.jpg,/TOV-A42L.jpg,TOV Furniture Carlyle Leather Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-A42L7,TOV-TOV-A42L6",color1
admin,base,TOV-TOV-B11,TOV-B11,TOV Furniture Greenpoint Leather Bed,836,1395,,132,,,Furniture/Bedroom Furniture/Beds,,/TOV-B11-F.jpg,,,"Full: 67.52&#39;&#39;W x 82.5&#39;&#39;D x 58.28&#39;&#39;H, Queen: 73.82&#39;&#39;W x 87.8&#39;&#39;D x 58.28&#39;&#39;H, King: 89.76&#39;&#39;W x 87.8&#39;&#39;D x 58.28&#39;&#39;H",TOV Furniture Greenpoint Leather Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,,TOV Furniture Greenpoint Leather Bed,TOV Furniture Greenpoint Leather Bed,TOV Furniture Greenpoint Leather Bed,"<p>The luxuriously modern Greenpoint bed boasts a smart and sophisticated look. Beautifully crafted with wings and over 1,000 hand-applied copper nail heads. Black wooden legs with non-marking feet complete the practical design. Available in full, queen or king sizes. No box spring is required and slats are included.</p><p>Leg Material: Birch</p><p>Over 1,000 Hand-applied copper nail heads</p><p>Winged headboard</p><p>Wood frame</p><p>Button tufted back</p><p>Non marking legs</p><p>No box spring required</p><p>Slats included</p><p>Fabric swatch available</p><p>Kiln dried wood</p><p>One year manufacturer's warranty</p>",TOV Furniture Greenpoint Leather Bed,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-B11-F.jpg,/TOV-B11-F.jpg,/TOV-B11-F.jpg,TOV Furniture Greenpoint Leather Bed,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-B11-F,TOV-TOV-B11-Q,TOV-TOV-B11-K",size
admin,base,TOV-TOV-63102,TOV-63102,TOV Furniture Fairfield Linen Club Chair,382.87,850,,61.7,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-63102-Beige-10.jpg,,,32.6&#39;&#39;W x 32.6&#39;&#39;D x 42.5&#39;&#39;H,TOV Furniture Fairfield Linen Club Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Fairfield Linen Club Chair,TOV Furniture Fairfield Linen Club Chair,TOV Furniture Fairfield Linen Club Chair,"<p>A refined elegance with a hint of regal inspiration sets the Fairfield chair in a class of its own. The chair's stately form is magnified against the fabric. Button tufting accents the back while silver nail head trim lines the scalloped armrests and backrest. The chair is built on a birch wood frame with black legs and foam cushioning, and is available in grey or beige. The Fairfield Club Chair is ideal elegant lounging or much deserved relaxation.</p><p>Seat Dimensions: 20"" W x 21"" D x 17"" H</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Grey linen blend upholstery</p><p>Stylish design</p><p>Button tufted back</p><p>Removable seat cushion</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assemble required, legs are located in a compartment under the seat</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Fairfield Linen Club Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-63102-Beige-10.jpg,/TOV-63102-Beige-10.jpg,/TOV-63102-Beige-10.jpg,TOV Furniture Fairfield Linen Club Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-63102-GREY,TOV-TOV-63102-Beige",color1
admin,base,TOV-TOV-ZOE-CHAIR,TOV-ZOE-CHAIR,TOV Furniture Zoe Leather Chair,451.13,995,,49,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-ZOE-CHAIR-CBL.jpg,,,37&#34;W x 33&#34;D x 32.3&#34;H,TOV Furniture Zoe Leather Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,,TOV Furniture Zoe Leather Chair,TOV Furniture Zoe Leather Chair,TOV Furniture Zoe Leather Chair,"<p>Sharp design and neutral colors create a chair sure to add a futuristic and fashionable element to your space.</p><p>Seat Dimensions: 24.41"" W x 22"" D x 18.9"" H</p><p>Leg Material: Birch</p><p>Contemporary design</p><p>Tufted seat back</p><p>Removable seat cushion</p><p>Soft bonded leather</p><p>Black stained legs</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p><p>Kiln dried wood</p>",TOV Furniture Zoe Leather Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-ZOE-CHAIR-CBL.jpg,/TOV-ZOE-CHAIR-CBL.jpg,/TOV-ZOE-CHAIR-CBL.jpg,TOV Furniture Zoe Leather Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-ZOE-CHAIR-CBL,TOV-TOV-ZOE-CHAIR-GBL",color1
admin,base,TOV-TOV-B10,TOV-B10,TOV Furniture Finley Grey Linen Bed,856,1450,,139,,,Furniture/Bedroom Furniture/Beds,,/TOV-B10-Q.jpg,,,"Queen: 69.1&#39;&#39;W x 87.8&#39;&#39;D x 55.5&#39;&#39;H, King: 84.65&#39;&#39;W x 87.8&#39;&#39;D x 55.5&#39;&#39;H",TOV Furniture Finley Grey Linen Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,,TOV Furniture Finley Grey Linen Bed,TOV Furniture Finley Grey Linen Bed,TOV Furniture Finley Grey Linen Bed,"<p>This elegant and contemporary Finley platform bed features a sculpted headboard with gentle contours on the side. This bed is a true masterpiece and boasts over 1,500 hand-applied nail heads and a solid wood frame. Available in queen or king sizes. No box spring is required and slats are included.</p><p>Leg Material: Birch</p><p>Over 1,500 hand applied nail-heads</p><p>Unique curved headboard design</p><p>Wood frame</p><p>Button tufted back</p><p>Round non marking legs</p><p>No box spring required</p><p>Slats included</p><p>Kiln dried wood</p><p>Spot clean only</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Finley Grey Linen Bed,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-B10-Q.jpg,/TOV-B10-Q.jpg,/TOV-B10-Q.jpg,TOV Furniture Finley Grey Linen Bed,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-B10-Q,TOV-TOV-B10-K",size
admin,base,TOV-TOV-CHE,TOV-CHE,TOV Furniture Chelsea Leather Wing Chair,419.61,1050,,35.3,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-CHE-CBL.jpg,,,32.3&#34;W x 33.9&#34;D x 41.7&#34;H,TOV Furniture Chelsea Leather Wing Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,,TOV Furniture Chelsea Leather Wing Chair,TOV Furniture Chelsea Leather Wing Chair,TOV Furniture Chelsea Leather Wing Chair,"<p>Inspired by its namesake, the posh New York neighborhood, the Chelsea chair combines the rare qualities of chic design and traditional comfort. The Chelsea Wing Chair is available in grey or cream bonded leather.</p><p>Seat Dimensions: 32.3"" W x 24.4"" D x 21.3"" H</p><p>Leg Material: Wood</p><p>Hand-applied silver nail head trim</p><p>Removable seat cushion</p><p>Includes pillow</p><p>Soft bonded leather</p><p>Available in grey and cream</p><p>Wooden legs</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>May be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer's warranty</p>",TOV Furniture Chelsea Leather Wing Chair,Enabled,"Catalog, Search",None,configurable,Default,TOV Furniture,0,88,/TOV-CHE-CBL.jpg,/TOV-CHE-CBL.jpg,/TOV-CHE-CBL.jpg,TOV Furniture Chelsea Leather Wing Chair,1,0,Block after Info Column,1,Yes,1,,,"TOV-TOV-CHE-CBL,TOV-TOV-CHE-GBL",color1
